id_veiculo,servico,timestamp_gps,posicao_veiculo_geo
B51612,917,2023-06-07 09:14:28,POINT(-43.33315 -22.88224)
C44530,712,2023-06-07 09:14:29,POINT(-43.33406 -22.86488)
A50002,301,2023-06-07 09:14:30,POINT(-43.28904 -22.97648)
C50068,302,2023-06-07 09:14:55,POINT(-43.215 -22.91968)
B51612,917,2023-06-07 09:14:58,POINT(-43.33007 -22.8821)
C44530,712,2023-06-07 09:14:59,POINT(-43.33415 -22.86502)
A50002,301,2023-06-07 09:15:00,POINT(-43.29142 -22.97794)
C50068,302,2023-06-07 09:15:25,POINT(-43.21306 -22.91866)
B51612,917,2023-06-07 09:15:28,POINT(-43.32811 -22.88229)
C44530,712,2023-06-07 09:15:29,POINT(-43.33415 -22.86502)
A50002,301,2023-06-07 09:15:30,POINT(-43.29264 -22.9795)
C50068,302,2023-06-07 09:15:55,POINT(-43.21286 -22.91839)
B51612,917,2023-06-07 09:15:58,POINT(-43.32715 -22.88225)
C44530,712,2023-06-07 09:15:59,POINT(-43.33423 -22.86514)
A50002,301,2023-06-07 09:16:00,POINT(-43.29339 -22.98012)
C50068,302,2023-06-07 09:16:25,POINT(-43.21225 -22.91819)
B51612,917,2023-06-07 09:16:28,POINT(-43.32699 -22.88223)
C44530,712,2023-06-07 09:16:29,POINT(-43.33466 -22.86647)
A50002,301,2023-06-07 09:16:30,POINT(-43.29321 -22.98032)
C50068,302,2023-06-07 09:16:55,POINT(-43.21223 -22.91817)
B51612,917,2023-06-07 09:16:58,POINT(-43.32617 -22.88209)
C44530,712,2023-06-07 09:16:59,POINT(-43.33467 -22.86646)
A50002,301,2023-06-07 09:17:00,POINT(-43.29312 -22.98045)
C50068,302,2023-06-07 09:17:25,POINT(-43.21114 -22.91752)
B51612,917,2023-06-07 09:17:28,POINT(-43.32428 -22.8824)
C44530,712,2023-06-07 09:17:29,POINT(-43.33469 -22.8666)
A50002,301,2023-06-07 09:17:30,POINT(-43.29528 -22.98202)
C50068,302,2023-06-07 09:17:55,POINT(-43.21072 -22.91727)
C44530,712,2023-06-07 09:17:59,POINT(-43.3348 -22.86714)
A50002,301,2023-06-07 09:18:00,POINT(-43.29637 -22.98385)
C50068,302,2023-06-07 09:18:25,POINT(-43.21069 -22.91726)
B51612,917,2023-06-07 09:18:28,POINT(-43.3223 -22.88286)
C44530,712,2023-06-07 09:18:29,POINT(-43.3348 -22.86713)
A50002,301,2023-06-07 09:18:30,POINT(-43.29826 -22.98306)
C50068,302,2023-06-07 09:18:55,POINT(-43.21069 -22.91726)
B51612,917,2023-06-07 09:18:58,POINT(-43.32032 -22.88356)
C44530,712,2023-06-07 09:18:59,POINT(-43.33494 -22.86767)
A50002,301,2023-06-07 09:19:00,POINT(-43.29965 -22.98188)
C50068,302,2023-06-07 09:19:25,POINT(-43.20471 -22.91377)
B51612,917,2023-06-07 09:19:28,POINT(-43.31744 -22.88445)
C44530,712,2023-06-07 09:19:29,POINT(-43.33494 -22.86766)
A50002,301,2023-06-07 09:19:30,POINT(-43.30061 -22.98144)
C50068,302,2023-06-07 09:19:55,POINT(-43.2068 -22.91291)
B51612,917,2023-06-07 09:19:58,POINT(-43.31607 -22.88469)
C44530,712,2023-06-07 09:19:59,POINT(-43.33503 -22.86815)
A50002,301,2023-06-07 09:20:00,POINT(-43.3007 -22.98159)
C50068,302,2023-06-07 09:20:25,POINT(-43.20891 -22.91317)
B51612,917,2023-06-07 09:20:25,POINT(-43.31447 -22.88494)
C44530,712,2023-06-07 09:20:29,POINT(-43.33503 -22.86818)
A50002,301,2023-06-07 09:20:30,POINT(-43.30043 -22.9819)
B51612,917,2023-06-07 09:20:55,POINT(-43.31285 -22.88502)
C50068,302,2023-06-07 09:20:55,POINT(-43.2093 -22.91169)
C44530,712,2023-06-07 09:20:59,POINT(-43.33506 -22.86836)
A50002,301,2023-06-07 09:21:00,POINT(-43.30005 -22.98226)
B51612,917,2023-06-07 09:21:25,POINT(-43.31165 -22.88503)
C50068,302,2023-06-07 09:21:25,POINT(-43.20892 -22.91002)
C44530,712,2023-06-07 09:21:29,POINT(-43.33518 -22.86895)
A50002,301,2023-06-07 09:21:30,POINT(-43.29969 -22.98311)
B51612,917,2023-06-07 09:21:55,POINT(-43.30979 -22.88549)
C50068,302,2023-06-07 09:21:55,POINT(-43.20952 -22.90703)
C44530,712,2023-06-07 09:21:59,POINT(-43.33527 -22.86921)
A50002,301,2023-06-07 09:22:00,POINT(-43.29982 -22.98414)
B51612,917,2023-06-07 09:22:25,POINT(-43.30738 -22.88646)
C50068,302,2023-06-07 09:22:25,POINT(-43.20971 -22.90472)
C44530,712,2023-06-07 09:22:29,POINT(-43.33527 -22.86921)
A50002,301,2023-06-07 09:22:30,POINT(-43.30036 -22.98513)
B51612,917,2023-06-07 09:22:55,POINT(-43.30585 -22.88678)
C50068,302,2023-06-07 09:22:55,POINT(-43.2098 -22.90132)
C44530,712,2023-06-07 09:22:59,POINT(-43.33524 -22.86921)
A50002,301,2023-06-07 09:23:00,POINT(-43.30055 -22.98602)
C50068,302,2023-06-07 09:23:25,POINT(-43.20878 -22.90048)
B51612,917,2023-06-07 09:23:25,POINT(-43.30452 -22.88698)
C44530,712,2023-06-07 09:23:29,POINT(-43.33546 -22.86971)
A50002,301,2023-06-07 09:23:30,POINT(-43.30164 -22.98648)
C50068,302,2023-06-07 09:23:55,POINT(-43.20842 -22.90144)
B51612,917,2023-06-07 09:23:55,POINT(-43.30329 -22.88669)
C44530,712,2023-06-07 09:23:59,POINT(-43.33564 -22.87011)
A50002,301,2023-06-07 09:24:00,POINT(-43.3021 -22.98707)
B51612,917,2023-06-07 09:24:25,POINT(-43.30329 -22.88669)
C50068,302,2023-06-07 09:24:25,POINT(-43.20842 -22.90161)
C44530,712,2023-06-07 09:24:29,POINT(-43.33567 -22.87022)
A50002,301,2023-06-07 09:24:30,POINT(-43.30181 -22.98838)
B51612,917,2023-06-07 09:24:55,POINT(-43.30201 -22.88595)
C50068,302,2023-06-07 09:24:55,POINT(-43.20841 -22.90172)
C44530,712,2023-06-07 09:24:59,POINT(-43.33569 -22.87022)
A50002,301,2023-06-07 09:25:00,POINT(-43.30181 -22.98838)
C50068,302,2023-06-07 09:25:25,POINT(-43.20841 -22.90175)
B51612,917,2023-06-07 09:25:25,POINT(-43.30059 -22.88545)
C44530,712,2023-06-07 09:25:29,POINT(-43.33611 -22.87154)
A50002,301,2023-06-07 09:25:30,POINT(-43.30181 -22.98838)
C50068,302,2023-06-07 09:25:55,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:25:55,POINT(-43.30053 -22.88545)
C44530,712,2023-06-07 09:25:59,POINT(-43.33615 -22.87171)
A50002,301,2023-06-07 09:26:00,POINT(-43.30184 -22.99015)
C50068,302,2023-06-07 09:26:25,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:26:25,POINT(-43.29872 -22.88523)
C44530,712,2023-06-07 09:26:29,POINT(-43.33626 -22.87193)
A50002,301,2023-06-07 09:26:30,POINT(-43.3023 -22.99132)
C50068,302,2023-06-07 09:26:55,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:26:55,POINT(-43.29808 -22.88474)
C44530,712,2023-06-07 09:26:59,POINT(-43.33545 -22.87391)
A50002,301,2023-06-07 09:27:00,POINT(-43.30306 -22.99297)
C50068,302,2023-06-07 09:27:25,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:27:25,POINT(-43.29751 -22.88419)
C44530,712,2023-06-07 09:27:29,POINT(-43.33557 -22.87644)
A50002,301,2023-06-07 09:27:30,POINT(-43.30432 -22.99561)
C50068,302,2023-06-07 09:27:55,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:27:55,POINT(-43.29638 -22.8832)
C44530,712,2023-06-07 09:27:59,POINT(-43.33618 -22.87688)
A50002,301,2023-06-07 09:28:00,POINT(-43.30487 -22.99797)
C50068,302,2023-06-07 09:28:25,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:28:25,POINT(-43.29499 -22.8821)
C44530,712,2023-06-07 09:28:29,POINT(-43.33616 -22.87688)
A50002,301,2023-06-07 09:28:30,POINT(-43.30488 -23.00131)
C50068,302,2023-06-07 09:28:55,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:28:55,POINT(-43.29385 -22.88161)
C44530,712,2023-06-07 09:28:59,POINT(-43.33612 -22.8769)
A50002,301,2023-06-07 09:29:00,POINT(-43.30462 -23.00393)
B51612,917,2023-06-07 09:29:25,POINT(-43.29239 -22.8828)
C50068,302,2023-06-07 09:29:25,POINT(-43.20841 -22.90176)
C44530,712,2023-06-07 09:29:29,POINT(-43.33636 -22.87729)
A50002,301,2023-06-07 09:29:30,POINT(-43.30428 -23.00615)
C50068,302,2023-06-07 09:29:55,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:29:55,POINT(-43.28988 -22.88569)
C44530,712,2023-06-07 09:29:59,POINT(-43.33211 -22.87973)
A50002,301,2023-06-07 09:30:00,POINT(-43.30557 -23.00693)
B51612,917,2023-06-07 09:30:25,POINT(-43.28904 -22.88611)
C50068,302,2023-06-07 09:30:25,POINT(-43.20841 -22.90176)
C44530,712,2023-06-07 09:30:29,POINT(-43.32857 -22.88188)
A50002,301,2023-06-07 09:30:30,POINT(-43.30828 -23.00667)
C50068,302,2023-06-07 09:30:55,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:30:55,POINT(-43.28688 -22.88722)
C44530,712,2023-06-07 09:30:59,POINT(-43.32818 -22.88208)
A50002,301,2023-06-07 09:31:00,POINT(-43.30919 -23.00656)
C50068,302,2023-06-07 09:31:25,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:31:25,POINT(-43.28593 -22.88753)
C44530,712,2023-06-07 09:31:29,POINT(-43.32761 -22.88238)
A50002,301,2023-06-07 09:31:30,POINT(-43.30963 -23.00657)
B51612,917,2023-06-07 09:31:55,POINT(-43.28342 -22.8877)
C50068,302,2023-06-07 09:31:55,POINT(-43.20841 -22.90176)
C44530,712,2023-06-07 09:31:59,POINT(-43.32702 -22.88238)
A50002,301,2023-06-07 09:32:00,POINT(-43.31014 -23.00655)
C50068,302,2023-06-07 09:32:25,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:32:25,POINT(-43.28342 -22.8877)
C44530,712,2023-06-07 09:32:29,POINT(-43.32673 -22.88237)
A50002,301,2023-06-07 09:32:30,POINT(-43.31211 -23.00642)
B51612,917,2023-06-07 09:32:55,POINT(-43.28157 -22.88735)
C50068,302,2023-06-07 09:32:55,POINT(-43.20841 -22.90176)
C44530,712,2023-06-07 09:32:59,POINT(-43.32586 -22.88202)
A50002,301,2023-06-07 09:33:00,POINT(-43.3127 -23.00636)
C50068,302,2023-06-07 09:33:25,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:33:25,POINT(-43.28063 -22.88706)
C44530,712,2023-06-07 09:33:29,POINT(-43.32512 -22.88203)
A50002,301,2023-06-07 09:33:30,POINT(-43.31541 -23.00635)
B51612,917,2023-06-07 09:33:55,POINT(-43.27956 -22.8863)
C50068,302,2023-06-07 09:33:55,POINT(-43.20841 -22.90176)
C44530,712,2023-06-07 09:33:59,POINT(-43.32424 -22.88091)
A50002,301,2023-06-07 09:34:00,POINT(-43.31881 -23.0052)
C50068,302,2023-06-07 09:34:25,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:34:25,POINT(-43.27871 -22.88556)
C44530,712,2023-06-07 09:34:29,POINT(-43.32507 -22.88111)
A50002,301,2023-06-07 09:34:30,POINT(-43.31982 -23.00462)
B51612,917,2023-06-07 09:34:55,POINT(-43.27782 -22.88482)
C50068,302,2023-06-07 09:34:55,POINT(-43.20841 -22.90176)
C44530,712,2023-06-07 09:34:59,POINT(-43.32547 -22.88167)
A50002,301,2023-06-07 09:35:00,POINT(-43.32098 -23.00421)
B51612,917,2023-06-07 09:35:25,POINT(-43.27595 -22.88283)
C44530,712,2023-06-07 09:35:29,POINT(-43.32547 -22.88168)
A50002,301,2023-06-07 09:35:30,POINT(-43.32389 -23.00297)
B51612,917,2023-06-07 09:35:55,POINT(-43.27502 -22.88184)
C50068,302,2023-06-07 09:35:55,POINT(-43.20841 -22.90176)
C44530,712,2023-06-07 09:35:59,POINT(-43.32548 -22.88168)
A50002,301,2023-06-07 09:36:00,POINT(-43.32396 -23.00294)
C50068,302,2023-06-07 09:36:25,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:36:25,POINT(-43.27283 -22.88105)
C44530,712,2023-06-07 09:36:29,POINT(-43.32548 -22.88167)
A50002,301,2023-06-07 09:36:30,POINT(-43.32482 -23.00261)
B51612,917,2023-06-07 09:36:55,POINT(-43.2714 -22.88104)
C50068,302,2023-06-07 09:36:55,POINT(-43.20841 -22.90176)
C44530,712,2023-06-07 09:36:59,POINT(-43.32547 -22.88168)
A50002,301,2023-06-07 09:37:00,POINT(-43.32735 -23.0016)
C50068,302,2023-06-07 09:37:25,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:37:25,POINT(-43.26773 -22.87962)
C44530,712,2023-06-07 09:37:29,POINT(-43.32546 -22.88167)
A50002,301,2023-06-07 09:37:30,POINT(-43.32847 -23.00114)
C50068,302,2023-06-07 09:37:55,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:37:55,POINT(-43.26611 -22.87893)
C44530,712,2023-06-07 09:37:59,POINT(-43.32511 -22.88182)
A50002,301,2023-06-07 09:38:00,POINT(-43.32852 -23.00112)
C50068,302,2023-06-07 09:38:25,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:38:25,POINT(-43.26582 -22.87883)
C44530,712,2023-06-07 09:38:29,POINT(-43.32345 -22.88068)
A50002,301,2023-06-07 09:38:30,POINT(-43.33063 -23.00053)
B51612,917,2023-06-07 09:38:55,POINT(-43.26495 -22.87851)
C50068,302,2023-06-07 09:38:55,POINT(-43.20841 -22.90176)
C44530,712,2023-06-07 09:38:59,POINT(-43.32319 -22.88047)
A50002,301,2023-06-07 09:39:00,POINT(-43.33383 -23.0003)
B51612,917,2023-06-07 09:39:25,POINT(-43.26566 -22.87685)
C50068,302,2023-06-07 09:39:25,POINT(-43.20841 -22.90176)
C44530,712,2023-06-07 09:39:29,POINT(-43.32269 -22.87919)
A50002,301,2023-06-07 09:39:30,POINT(-43.33492 -23.00021)
C50068,302,2023-06-07 09:39:55,POINT(-43.20841 -22.90176)
B51612,917,2023-06-07 09:39:55,POINT(-43.26591 -22.87544)
C44530,712,2023-06-07 09:39:59,POINT(-43.32513 -22.87766)
A50002,301,2023-06-07 09:40:00,POINT(-43.33854 -22.99998)
B51612,917,2023-06-07 09:40:25,POINT(-43.26637 -22.87416)
C50068,302,2023-06-07 09:40:25,POINT(-43.20839 -22.90176)
C44530,712,2023-06-07 09:40:29,POINT(-43.32701 -22.87775)
A50002,301,2023-06-07 09:40:30,POINT(-43.3389 -22.99996)
C50068,302,2023-06-07 09:40:55,POINT(-43.20822 -22.90367)
B51612,917,2023-06-07 09:40:55,POINT(-43.26655 -22.8739)
C44530,712,2023-06-07 09:40:59,POINT(-43.32919 -22.87798)
A50002,301,2023-06-07 09:41:00,POINT(-43.34106 -22.9999)
B51612,917,2023-06-07 09:41:25,POINT(-43.26725 -22.87314)
C50068,302,2023-06-07 09:41:25,POINT(-43.2092 -22.90632)
C44530,712,2023-06-07 09:41:29,POINT(-43.33063 -22.87899)
A50002,301,2023-06-07 09:41:30,POINT(-43.34293 -22.99986)
C50068,302,2023-06-07 09:41:55,POINT(-43.21384 -22.90686)
B51612,917,2023-06-07 09:41:55,POINT(-43.26766 -22.87281)
C44530,712,2023-06-07 09:41:59,POINT(-43.33342 -22.87765)
A50002,301,2023-06-07 09:42:00,POINT(-43.34572 -22.99979)
C50068,302,2023-06-07 09:42:25,POINT(-43.21775 -22.90721)
B51612,917,2023-06-07 09:42:25,POINT(-43.26824 -22.87174)
C44530,712,2023-06-07 09:42:29,POINT(-43.33413 -22.87694)
A50002,301,2023-06-07 09:42:30,POINT(-43.34645 -22.99979)
B51612,917,2023-06-07 09:42:55,POINT(-43.26828 -22.86998)
C50068,302,2023-06-07 09:42:55,POINT(-43.2149 -22.90729)
C44530,712,2023-06-07 09:42:59,POINT(-43.33474 -22.87508)
A50002,301,2023-06-07 09:43:00,POINT(-43.34657 -22.99978)
B51612,917,2023-06-07 09:43:25,POINT(-43.26797 -22.86905)
C50068,302,2023-06-07 09:43:25,POINT(-43.21086 -22.90698)
C44530,712,2023-06-07 09:43:29,POINT(-43.33599 -22.87304)
A50002,301,2023-06-07 09:43:30,POINT(-43.34753 -22.99978)
B51612,917,2023-06-07 09:43:55,POINT(-43.26471 -22.8678)
C50068,302,2023-06-07 09:43:55,POINT(-43.21064 -22.90696)
C44530,712,2023-06-07 09:43:59,POINT(-43.33632 -22.87246)
A50002,301,2023-06-07 09:44:00,POINT(-43.35008 -22.99974)
B51612,917,2023-06-07 09:44:25,POINT(-43.26335 -22.86871)
C44530,712,2023-06-07 09:44:29,POINT(-43.33584 -22.87128)
A50002,301,2023-06-07 09:44:30,POINT(-43.35104 -22.99972)
B51612,917,2023-06-07 09:44:55,POINT(-43.25967 -22.8684)
C50068,302,2023-06-07 09:44:55,POINT(-43.21011 -22.90756)
C44530,712,2023-06-07 09:44:59,POINT(-43.3358 -22.87125)
A50002,301,2023-06-07 09:45:00,POINT(-43.35321 -22.99964)
C50068,302,2023-06-07 09:45:25,POINT(-43.2101 -22.90759)
B51612,917,2023-06-07 09:45:25,POINT(-43.25821 -22.86794)
C44530,712,2023-06-07 09:45:29,POINT(-43.33561 -22.87077)
A50002,301,2023-06-07 09:45:30,POINT(-43.35458 -22.99965)
B51612,917,2023-06-07 09:45:55,POINT(-43.25821 -22.86794)
C50068,302,2023-06-07 09:45:55,POINT(-43.21002 -22.90867)
C44530,712,2023-06-07 09:45:59,POINT(-43.3353 -22.86984)
A50002,301,2023-06-07 09:46:00,POINT(-43.35458 -22.99965)
B51612,917,2023-06-07 09:46:25,POINT(-43.25705 -22.86763)
C50068,302,2023-06-07 09:46:25,POINT(-43.21086 -22.91064)
C44530,712,2023-06-07 09:46:29,POINT(-43.33463 -22.8669)
A50002,301,2023-06-07 09:46:30,POINT(-43.35651 -22.99947)
B51612,917,2023-06-07 09:46:55,POINT(-43.256 -22.86844)
C50068,302,2023-06-07 09:46:55,POINT(-43.21006 -22.91313)
C44530,712,2023-06-07 09:46:59,POINT(-43.33424 -22.86588)
A50002,301,2023-06-07 09:47:00,POINT(-43.35745 -22.99934)
C50068,302,2023-06-07 09:47:25,POINT(-43.21025 -22.91451)
B51612,917,2023-06-07 09:47:25,POINT(-43.256 -22.86844)
C44530,712,2023-06-07 09:47:29,POINT(-43.33416 -22.86565)
A50002,301,2023-06-07 09:47:30,POINT(-43.35832 -22.99942)
B51612,917,2023-06-07 09:47:55,POINT(-43.256 -22.86844)
C50068,302,2023-06-07 09:47:55,POINT(-43.21159 -22.91598)
C44530,712,2023-06-07 09:47:59,POINT(-43.33416 -22.86566)
A50002,301,2023-06-07 09:48:00,POINT(-43.36116 -22.99946)
B51612,917,2023-06-07 09:48:25,POINT(-43.256 -22.86844)
C50068,302,2023-06-07 09:48:25,POINT(-43.21201 -22.91612)
C44530,712,2023-06-07 09:48:29,POINT(-43.33408 -22.86543)
A50002,301,2023-06-07 09:48:30,POINT(-43.3641 -22.99842)
B51612,917,2023-06-07 09:48:55,POINT(-43.25594 -22.86869)
C50068,302,2023-06-07 09:48:55,POINT(-43.21207 -22.91616)
C44530,712,2023-06-07 09:48:59,POINT(-43.33392 -22.8651)
A50002,301,2023-06-07 09:49:00,POINT(-43.36516 -22.99742)
B51612,917,2023-06-07 09:49:25,POINT(-43.25535 -22.86799)
C50068,302,2023-06-07 09:49:25,POINT(-43.21368 -22.91678)
C44530,712,2023-06-07 09:49:29,POINT(-43.33297 -22.8639)
A50002,301,2023-06-07 09:49:30,POINT(-43.36913 -23.00011)
B51612,917,2023-06-07 09:49:55,POINT(-43.25605 -22.86634)
C44530,712,2023-06-07 09:49:59,POINT(-43.33139 -22.8627)
A50002,301,2023-06-07 09:50:00,POINT(-43.36764 -23.00186)
C50068,302,2023-06-07 09:50:25,POINT(-43.21673 -22.91801)
B51612,917,2023-06-07 09:50:25,POINT(-43.25622 -22.86651)
C44530,712,2023-06-07 09:50:29,POINT(-43.32959 -22.8598)
A50002,301,2023-06-07 09:50:30,POINT(-43.3652 -23.00224)
B51612,917,2023-06-07 09:50:55,POINT(-43.2566 -22.86676)
C50068,302,2023-06-07 09:50:55,POINT(-43.21686 -22.91801)
C44530,712,2023-06-07 09:50:59,POINT(-43.3293 -22.85848)
A50002,301,2023-06-07 09:51:00,POINT(-43.36522 -23.00159)
B51612,917,2023-06-07 09:51:25,POINT(-43.25738 -22.86741)
C50068,302,2023-06-07 09:51:25,POINT(-43.21708 -22.91817)
C44530,712,2023-06-07 09:51:29,POINT(-43.32929 -22.85834)
A50002,301,2023-06-07 09:51:30,POINT(-43.36545 -23.00157)
B51612,917,2023-06-07 09:51:55,POINT(-43.25738 -22.86741)
C50068,302,2023-06-07 09:51:55,POINT(-43.21816 -22.91854)
C44530,712,2023-06-07 09:51:59,POINT(-43.32923 -22.85771)
A50002,301,2023-06-07 09:52:00,POINT(-43.36545 -23.00157)
B51612,917,2023-06-07 09:52:25,POINT(-43.25812 -22.8679)
C50068,302,2023-06-07 09:52:25,POINT(-43.22068 -22.91982)
C44530,712,2023-06-07 09:52:29,POINT(-43.3291 -22.8572)
A50002,301,2023-06-07 09:52:30,POINT(-43.36545 -23.00157)
C50068,302,2023-06-07 09:52:55,POINT(-43.2224 -22.92055)
B51612,917,2023-06-07 09:52:55,POINT(-43.26063 -22.86852)
C44530,712,2023-06-07 09:52:59,POINT(-43.32916 -22.85673)
A50002,301,2023-06-07 09:53:00,POINT(-43.36545 -23.00157)
B51612,917,2023-06-07 09:53:25,POINT(-43.26429 -22.86818)
C50068,302,2023-06-07 09:53:25,POINT(-43.22292 -22.92071)
C44530,712,2023-06-07 09:53:29,POINT(-43.32912 -22.85474)
A50002,301,2023-06-07 09:53:30,POINT(-43.36555 -23.00161)
B51612,917,2023-06-07 09:53:55,POINT(-43.26566 -22.86782)
C50068,302,2023-06-07 09:53:55,POINT(-43.22403 -22.92082)
C44530,712,2023-06-07 09:53:59,POINT(-43.32756 -22.85154)
A50002,301,2023-06-07 09:54:00,POINT(-43.36748 -23.00186)
B51612,917,2023-06-07 09:54:25,POINT(-43.26744 -22.86881)
C50068,302,2023-06-07 09:54:25,POINT(-43.22567 -22.92082)
C44530,712,2023-06-07 09:54:29,POINT(-43.32627 -22.85059)
A50002,301,2023-06-07 09:54:30,POINT(-43.3652 -23.00237)
B51612,917,2023-06-07 09:54:55,POINT(-43.26756 -22.86886)
C50068,302,2023-06-07 09:54:55,POINT(-43.22687 -22.92101)
C44530,712,2023-06-07 09:54:59,POINT(-43.32627 -22.85057)
A50002,301,2023-06-07 09:55:00,POINT(-43.36407 -23.00139)
B51612,917,2023-06-07 09:55:25,POINT(-43.26831 -22.86963)
C50068,302,2023-06-07 09:55:25,POINT(-43.22851 -22.92168)
C44530,712,2023-06-07 09:55:29,POINT(-43.32586 -22.8504)
A50002,301,2023-06-07 09:55:30,POINT(-43.36129 -23.00025)
B51612,917,2023-06-07 09:55:55,POINT(-43.26832 -22.87216)
C44530,712,2023-06-07 09:55:59,POINT(-43.32519 -22.84831)
A50002,301,2023-06-07 09:56:00,POINT(-43.35778 -23.00027)
C50068,302,2023-06-07 09:56:25,POINT(-43.22999 -22.92229)
B51612,917,2023-06-07 09:56:25,POINT(-43.26831 -22.87239)
C44530,712,2023-06-07 09:56:29,POINT(-43.32499 -22.84795)
A50002,301,2023-06-07 09:56:30,POINT(-43.35665 -23.00028)
B51612,917,2023-06-07 09:56:55,POINT(-43.26729 -22.87338)
C50068,302,2023-06-07 09:56:55,POINT(-43.2309 -22.92287)
C44530,712,2023-06-07 09:56:59,POINT(-43.3243 -22.84591)
A50002,301,2023-06-07 09:57:00,POINT(-43.35624 -23.0003)
B51612,917,2023-06-07 09:57:25,POINT(-43.26699 -22.87399)
C50068,302,2023-06-07 09:57:25,POINT(-43.23101 -22.92293)
C44530,712,2023-06-07 09:57:29,POINT(-43.32382 -22.8453)
A50002,301,2023-06-07 09:57:30,POINT(-43.35403 -23.00033)
B51612,917,2023-06-07 09:57:55,POINT(-43.26609 -22.87459)
C50068,302,2023-06-07 09:57:55,POINT(-43.23145 -22.92316)
C44530,712,2023-06-07 09:57:59,POINT(-43.32368 -22.84509)
A50002,301,2023-06-07 09:58:00,POINT(-43.35185 -23.00037)
B51612,917,2023-06-07 09:58:25,POINT(-43.26606 -22.87656)
C44530,712,2023-06-07 09:58:29,POINT(-43.32354 -22.84246)
A50002,301,2023-06-07 09:58:30,POINT(-43.34886 -23.0004)
B51612,917,2023-06-07 09:58:55,POINT(-43.2655 -22.87851)
C50068,302,2023-06-07 09:58:55,POINT(-43.23228 -22.92377)
C44530,712,2023-06-07 09:58:59,POINT(-43.32375 -22.84082)
A50002,301,2023-06-07 09:59:00,POINT(-43.34734 -23.00043)
B51612,917,2023-06-07 09:59:25,POINT(-43.26688 -22.87898)
C50068,302,2023-06-07 09:59:25,POINT(-43.23228 -22.92377)
C44530,712,2023-06-07 09:59:29,POINT(-43.32376 -22.8406)
A50002,301,2023-06-07 09:59:30,POINT(-43.34403 -23.0005)
C50068,302,2023-06-07 09:59:55,POINT(-43.23228 -22.92374)
B51612,917,2023-06-07 09:59:55,POINT(-43.26999 -22.88073)
C44530,712,2023-06-07 09:59:59,POINT(-43.32436 -22.83836)
A50002,301,2023-06-07 10:00:00,POINT(-43.34241 -23.00051)
C50068,302,2023-06-07 10:00:25,POINT(-43.23302 -22.92429)
B51612,917,2023-06-07 10:00:25,POINT(-43.27454 -22.88119)
C44530,712,2023-06-07 10:00:29,POINT(-43.32545 -22.83659)
A50002,301,2023-06-07 10:00:30,POINT(-43.34241 -23.00051)
C50068,302,2023-06-07 10:00:55,POINT(-43.23303 -22.92429)
B51612,917,2023-06-07 10:00:55,POINT(-43.27559 -22.88203)
C44530,712,2023-06-07 10:00:59,POINT(-43.32578 -22.8361)
A50002,301,2023-06-07 10:01:00,POINT(-43.34061 -23.00057)
C50068,302,2023-06-07 10:01:25,POINT(-43.23303 -22.92429)
B51612,917,2023-06-07 10:01:25,POINT(-43.27666 -22.88367)
C44530,712,2023-06-07 10:01:29,POINT(-43.3262 -22.83549)
A50002,301,2023-06-07 10:01:30,POINT(-43.33852 -23.00065)
B51612,917,2023-06-07 10:01:55,POINT(-43.27967 -22.88625)
C50068,302,2023-06-07 10:01:55,POINT(-43.23388 -22.9249)
C44530,712,2023-06-07 10:01:59,POINT(-43.32733 -22.83388)
A50002,301,2023-06-07 10:02:00,POINT(-43.33692 -23.00074)
B51612,917,2023-06-07 10:02:25,POINT(-43.28215 -22.88735)
C50068,302,2023-06-07 10:02:25,POINT(-43.23556 -22.92669)
C44530,712,2023-06-07 10:02:29,POINT(-43.32769 -22.8336)
A50002,301,2023-06-07 10:02:30,POINT(-43.33515 -23.00085)
C50068,302,2023-06-07 10:02:55,POINT(-43.23707 -22.92938)
B51612,917,2023-06-07 10:02:55,POINT(-43.28218 -22.88736)
C44530,712,2023-06-07 10:02:59,POINT(-43.32843 -22.83274)
A50002,301,2023-06-07 10:03:00,POINT(-43.3351 -23.00085)
C50068,302,2023-06-07 10:03:25,POINT(-43.23727 -22.92967)
B51612,917,2023-06-07 10:03:25,POINT(-43.28362 -22.88754)
C44530,712,2023-06-07 10:03:29,POINT(-43.32847 -22.83222)
